5009,"[['Wikipedia', 'Plans', '2.2 montreal 2.3', 'Expressway', 'Revolts', '1978 protesters', '1970s', 'Project', 'Demolition', 'Protest', 'Freeway', 'Place', 'Freeways', 'Page', '91st street', 'Expressway', 'City', 'Areas', 'North', 'Bridge', 'Freeway', 'Highways', 'Construction', 'Highway', 'Plan', 'Protests', '4 united', 'Road', 'Road', '2.3 toronto 2.4', 'Highway', 'Old', '150 residents', 'Halifax'], ['Center', 'View', 'People 60', '4. vancouver', 'Place', 'Occupations', 'People', 'Court (2615', 'Acres', 'Neighborhood 38th', 'Quarters', '2. washington', 'Income', 'Estates', 'Terrace', 'Group', 'Manor', 'Park', 'Heights', 'Creek', 'Ridge', 'Common', 'Meadows', '100000 population', 'Columbia'], ['Box 304115', 'Office', 'Ready', '100 north', 'Emergency', 'Emergency', 'Street', '621-4199 fax (559)', 'Information', 'State', 'St.', 'Department', 'Corps', 'Council', 'New', 'Road 41', 'State', 'Citizen', 'Services 3650', 'Management', 'Suite', '60 west', '5898 county', 'City', 'Security', 'W 84th', 'Homeland'], ['H j47', '4 w', '820-2227 review', 'Street', 'San', 'Cruisers', 'Toyota', 'Auto', 'Land', 'J45 l', 'Service', 'F j40', 'Automotive', 'J40 b j40', 'Cruiser', 'Jan 9', 'Parts', 'South', 'Road', 'City', 'Phone 707-996-5272', 'Ave'], ['Center', '112420 w 33.45833', '1160 west', 'Christian', 'Avenue', 'Street', 'Washington', 'Fourth', 'Classical', 'Church', 'East', 'Florida', '89th st', 'Building', 'Christ', 'Illinois', 'New', 'Science', 'Revival', 'Dissolved', '830 north', 'South', 'St. corner5th', 'United', 'Scientist', 'Second', 'Church', 'County', 'Registration', 'H.', 'Ave'], ['(445 n', '(2 new', 'Suite d-107', 'Liquors (235', 'Liquor', '(1464 east', 'Spirits (2001', 'San', '3rd street', 'Dr', '48th st', 'Rd', 'Main (7018', 'Wine', '(55 s. 1st', '(3075 north', 'C (2715', '(11200 west', 'Store (1333', 'Market (3639', '27th avenue', 'Hwy', 'Road', '(200 south 56th', 'Beverage (3022', 'City', 'Blvd', 'Drive', 'Ave', '19th st.']]","['https://en.wikipedia.org/wiki/Highway_revolts', 'http://www.city-data.com/city/Vancouver-Washington.html', 'https://www.ready.gov/local', 'https://forum.ih8mud.com/threads/cruiser-mechanics-listed-by-state.349535/', 'https://en.wikipedia.org/wiki/List_of_former_Christian_Science_churches,_societies_and_buildings', 'https://app.singlebarrelselect.com/users/add']"
5014,"[['X 1005', 'Mall 7611', 'Unit 75', 'St', 'Ste', 'Dr', 'Lake', 'Rd', 'Park', 'Main', 'Highway', 'Pkwy', 'Hwy', 'City', 'Blvd', 'Ave']]",['https://www.dairyqueen.com/us-en/Sitemap/']
5021,"[['80 phone', 'Mr', '950 academy', 'Program', '08297024 p', 'E0 contact', 'Mc', 'Ms', 'Secondary', 'Fax', 'Learning', 'Strong', 'St', 'Elementary', '544 s', 'Vancouver', 'Dr', 'Mrs', 'School', 'Rd', 'Middle', 'Community', 'Start', 'Programs', 'C v8', 'Ave', 'Centre', 'Recreation', 'Early', 'Neighbourhood', 'Grades k-12', 'Standard', 'B5 principal', 'Email 250'], ['Alberta', 'Suite 10', '780-944-4687 website', 'Telephone 780-944-4687', 'Avenue', '5 manitoba', 'Association', '6 ontario', 'Toronto 2241', 'Youth', 'Services', '95 british', 'East', 'West', 'Des', 'Boulevard', 'Community', 'Qubec h1', 'Centre 16', 'De', 'Life', 'Society', 'T1 l 1', 'Road', 'Language', 'Public', 'Columbia', 'Canada', 'Drive', '110 street', 'Training', 'School 3020']]","['http://www.bced.gov.bc.ca/apps/imcl/imclWeb/SchoolContacts.do', 'https://www.canada.ca/en/immigration-refugees-citizenship/services/refugees/welcome-syrian-refugees/destination-communities-map.html']"
5022,"[['Office', 'Open', 'Victoria', 'Port', 'Breton', 'Estate', 'Real', 'Ontario', 'Sqft', 'Profile', 'Bay', 'Richmond', 'Limited', 'Middle', 'New', 'Keyboardarrowdown', 'S 201923312', 'Agents', 'Nova', 'Creek', 'B0 c 1', '1 b', 'Road', 'Neighbourhood', 'Cape', 'Chevronright', 'Houses'], ['Boat', 'Marina', 'Marine', 'Avenue', 'Port', 'Island', 'Harbour', 'Du', 'Street', 'Point', 'Yacht club40', 'S b2', 'West marina450', 'Bay', 'R.r. 3', 'Rd', 'V0', 'Park', 'Saint', 'River', 'V0 p 1', 'De', 'P.o.', 'Lake marina99', 'Cove', 'Hwy', 'N l9', 'Road', 'Box 5', 'Club', 'C v0n'], ['Hockey', '22nd 2019', 'Z76 december 1st', 'Shift', 'Association', 'Street', 'St', 'Ice sessions1', 'Toronto', 'Registrations', 'Rd', 'L1 h 3', 'Street6 march 1st', 'Street4 february 1st', 'Maple', 'P1 b 9', '29th 2019', 'Email', 'Click', '2019155 arena', 'L2 r 3', 'Sessions1 october 15th', '2nd avenue', 'Blvd4 november 5th', 'Centre', 'Minor', 'Drive', '23rd 2019'], ['T2 l 2', 'T0 k 0', 'T9 m 1', 'Suite 1400', 'Hwy 335', 'St', 'Royal', '500 rue', 'W-11th flr', 'T3 h 3', 'Dr', 'Unit 31', 'Rd', 'Box 480', 'T3 g 0', 'T4 v 1', '6680 boul', '8th ave', '100 main', 'Co', '6188 p', 'Bank', 'Blvd', 'Canada', 'T0 j 0', 'Br t0'], ['T0 k 0', 'M1 succursale', 'Place', 'R2 m 5', '10 york', 'St', '1499 west', 'Mills', 'Dr', 'Banking 1423', 'W-6th flr 335', '0 a2', 'Ave 000302169', 'Br 800', 'Rd 1550', 'E 000300319', 'T0 c 0', '100 main', '6188 p', 'Centre', 'Branch', 'Unit 174', 'Blvd', 'T0 j 0', 'T2 h 0'], ['T2 l 2', '913-1st ave', 'T2 g 0', 'Place', 'Street', 'Mall 100', 'Box 29', 'St', 'St.', 'J 000280887', 'West', '304 main', '1 centre', 'T2 p 3', 'P.o.', 'T1 r 1', '0 h1 10702-124th', 'Plaza 1-805', 'Road', '1003508-32nd avenue', '44 king', 'Toronto 771', 'Unit 102'], ['T0 k 0', '913-1st ave', '7th floor t2', 'T4 v 3', 'M t2', 'East t1', 'Street', 'Box 29', 'T7 n 1', 'West', 'Rd', '304 main', 'North', '2nd st.', 'T2 p 3', 'P.o.', 'T1 r 1', 'Nova', 'Unit 102', 'T0 l 0', 'Road', '530-8th avenue', 'Bank', 'Suite 3860', 'Scotia', 'Drive', 'T2 h 0', '2nd st']]","['https://www.remax.ca/ns/cape-breton-real-estate', 'https://www.discoverboating.ca/boating/marinas.aspx', 'https://www.firstshift.ca/locations/', 'http://www.canadabanksinfo.com/routing/Royal-Bank-of-Canada', 'http://canada-banks-info.com/routing-numbers/royal-bank-of-canada-routing-numbers/', 'http://canada-banks-info.com/routing-numbers/the-bank-of-nova-scotia-routing-numbers/', 'http://canadabanksinfo.com/routing/Bank-of-Nova-Scotia']"
5023,"[['Airport 10', 'Magazine', 'Location', 'Office', 'Locations', 'Service', 'Channel', 'Centre', 'Space', 'Address', 'Street', 'Recovery', 'Regus', 'Policy', 'Office', 'Cookies', 'Claire', 'Partners', 'App', 'Meeting', 'Montreal', 'Mail', 'Pointe', 'Business', 'Buy', 'Business', 'Virtual', 'Companies', 'Tour', 'Use', 'Addresses', 'Answering', 'Canada', 'Workplace', 'Book'], ['6500 transcanada', 'Director', 'H9', 'Information 6504078', '6504078 c', 'Date 2006-01-11', 'Service', 'Mefilecuserslocaladminuserdesktopsamplepaper1.pdf mail', 'Corporation', 'Montreal', 'New', 'Moins 2018', 'Pointe', 'C. 1.', 'Business', 'Inc 6500', 'Shareholders', 'Business', 'Submit', 'Inc.', '0 a5 canada6504078', 'Canada', 'H9 r 0', 'Address 6500', 'Corporations', 'Canada', 'Search 6504078', '1. corporation']]","['https://www.regus.ca/virtual-office/canada/quebec/pointe-claire/quebec-montreal-pointe-claire-montreal-airport', 'https://opencorpdata.com/ca/6504078']"
5028,"[['Products', 'Production', 'Ad', 'Lockers', 'Storage', 'Space', 'B t2', 'Work', 'Calgary', 'Services', 'Estate', 'Policy', 'Operations', 'Term', 'Steel', 'Kijiji', 'Time', 'Google', 'Commercial', 'Rent', 'Kitchen', 'Baking', 'Downtown', 'Product', 'Walk', 'Companies', 'Cambros', 'Transactions', 'Bankview', '5 stainless', 'T2', 'Cars', 'Rates', 'Steps']]",['https://www.kijiji.ca/v-commercial-office-space/calgary/approved-commercial-kitchen-for-rent-in-bankview/1411516568']
5031,"[['Number 506-206-6314', 'Phone', 'Location', 'Directions', 'Canada411.ca', 'Directory', 'Mark', 'Pages.ca', 'Yellow', '506-206-6314 primary', 'Partners canada411.ca', 'Twitter', 'Log', 'Listing', 'Location', 'Fr', 'Business', 'Trademarks', 'Pages', 'Use', 'Browse', 'Wheeler', 'B e3', 'Reviews', 'Help', 'Facebook', 'Contact', 'Canada', 'Fredericton', 'E3', 'Smart'], ['Ltd', '20172019 canada', 'Brunswick', 'P3 contacts', 'Pharmacy', 'Fredericton', 'E3 b 8', 'Furniture', 'Home', 'Directionsand', 'Clothing', 'Stores', 'Ltd1971 lincoln', 'Territories', 'Newfoundland', 'Ontario', 'Online', 'Shops', 'Shoe', 'New', 'Daleys', 'Map', 'Accessories', 'Store', 'British', 'Labrador', 'Wheeler', 'Road', 'Stores', 'United', 'Hours', 'Facebook', 'Quebec', 'Columbia', 'Popular', 'Manitoba']]","['https://www.yellowpages.ca/bus/New-Brunswick/Fredericton/Mark-Wheeler/101859088.html', 'https://fredericton-nb.findstorenearme.ca/wheeler-accessories-ltd/']"
5034,"[['Location', 'Helpful 0', 'Thom3698 april 26', 'Pages.ca', 'Yellow', 'Daughter', 'Twitter', 'Medical clinic35', '3 reviews', 'Log', 'Times', 'Hours', 'Time', 'Listing', 'Business', 'Clinic35 phone', 'Trademarks', 'Desk', 'Moncton', 'Browse', 'Clinic location1633', 'Clinics', 'Centre', 'Reviews', 'Swab', 'Number 506-854-2273', 'Hours', 'Contact', 'Facebook', 'B e1'], ['Logo', 'Services', 'Professionals', 'Office', 'Purchase', 'Rmembers', 'Content', 'R.ca', 'Association', 'Partnership', 'Estate', 'Twitter', 'Canadian', 'Century 21', 'Y21', 'Trademark', 'Online', 'Limited', 'Trademarks', '21 canada', 'Inc.', 'Solutions', '21 real', 'Members', 'Multiple', 'Facebook'], ['Magazine', 'October 12', 'Health', 'Saturday 800', 'Products', 'Food', 'Baby', 'Drug', 'Store', 'Care', 'Royale', 'Cookies', 'Pages', 'Redemption', 'Nativa', 'Salons', 'Bio', 'Flyer', 'Flyer', 'Bonus', '12.p c', 'Shoppers', 'Optimum', 'Points', 'Hair', 'E1 g 1', 'Cold', 'Beauty', 'Moncton e1', 'Skin', 'B e1', 'Deals', 'Popular', 'Life', 'Mart']]","['https://www.yellowpages.ca/bus/New-Brunswick/Moncton/Moncton-North-After-Hours-Medical-Clinic/3506227.html', 'http://www.century21.ca/Property/NB/E1G_1A5/Moncton/45_Trellis_Crt', 'https://www.canpages.ca/page/NB/moncton/shoppers-drug-mart/7891664']"
5035,"[['Avenue', '1st st', 'Street', 'St.', 'Spirits 1423', 'Center 60', 'Mo 073', 'Winery', 'Store', 'Rd', 'Islands', 'Saint', 'Wine', 'Market', 'Road', 'City', 'Suite 4', 'Blvd', 'Drive', 'Ave'], ['Services', 'Women', 'Program', 'Service', 'Information', 'Abuse', 'Services', '474-1104 email', '119)a b', 'Victim', '3rd avenue', 'Victim', 'Crime', 'Court', 'Community', '111 street', 'Support', 'Ontario p0', 'Violence', 'Counselling', 'Children', 'British', 'Centre', 'Victims', '945-7290 fax (403)']]","['https://recork.com/us/en/locations', 'https://www.justice.gc.ca/eng/cj-jp/victims-victimes/vsd-rsv/agencies-agences.aspx']"
5039,"[['Research', 'Performance', 'Adults', 'Hippocampus', 'P 0.05.', 'Music', 'Memory', 'Grey', 'Group', 'Game', 'Matter', 'Super', 'Cerebellum', 'Video', 'Study', 'Brain', 'Training', 'Participants', 'Games']]",['https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187779']
5046,"[['Oakville', 'Phone', 'Agreement', 'Legal', 'Lawyer', 'Mississauga', 'Information', 'Separation', 'Clients', 'Estate', 'Power', 'Documents', '14th floor', 'Real', 'Ontario', 'Toronto', 'Brampton', 'Time', 'Family', 'Commercial', 'Business', 'Business', 'Law', 'Shaikh', 'Firm', 'Relationship', 'Ali', 'Divorce', 'Downtown', 'Client'], ['Fees', 'Office', 'Legal', 'Lawyer', 'Mississauga', 'Purchase', '$180 t', 'Information', 'Etobicoke', 'Street', 'Estate', 'Transaction', 'Real', 'Ontario', 'Toronto', 'Share', 'Time', 'Family', 'Land', 'Lawyer', 'Title', 'Estate', 'Consultation', 'Law', 'Home', 'Title', 'Property', 'Divorce', 'Insurance', 'Lawyers', 'Buyer']]","['https://slclawyer.ca/', 'https://slclawyer.ca/real-estate-lawyer-fees/']"
5048,"[['Radius', 'Mississauga', '$40 firm', 'Non', 'Street', 'Tom', 'Policy', 'Dust', 'Kijiji', '1st', 'Google', 'Books', 'Condition.$40.00 david', 'Edition 1942', 'Region', 'Books', '7 hours', 'Book', 'Use', 'Ads', '(783) distance', 'Peel', 'Ads', 'Book', 'Letterman'], ['T c-5', '3 c (5', 'Mississauga', '3 climate 3.1', 'Parts', 'Great', 'Regional', 'Precipitation', 'Lakes', 'Summer', 'Highway 407.', 'Edit', 'Ontario', 'Toronto', 'Brampton', 'Services 4.4', 'Lake', '4 services 4.1', 'Municipalities', 'Region', 'Spring', 'Population', 'Areas', 'Region', 'Area', 'Masses', 'Air', 'Caledon', 'County', 'Peel', 'Canada', 'Commissioner', 'Centre 19812010', 'Council', 'South'], ['7 pat', 'Services', 'Media', 'Mississauga', 'Health', 'Information', 'Programs', 'Ward 1', 'Regional', 'Information', 'Services', 'Waste', 'Childrens', 'Brampton', 'Residents', 'Holiday', 'Council', 'Mayor', 'Community', 'Human', 'Accessibility', 'Halloween', 'News', 'Programs', 'Search', 'Paramedics', 'Region', 'Works', 'Trans', 'Use', 'Exhibit', 'Public', 'Caledon', 'Peel'], ['- 1255', 'Living', 'List', 'Street 905-821-7752', 'Place', 'Court', 'Mc', 'Information', 'Non', 'Glen', 'Ward 1', 'Services', 'Terrace', 'Drive 905-607-4393', 'East', 'Brampton', 'Volunteer', 'Op', 'Council', 'Park', 'Mayor', '55 maple', 'Community', 'Homelessness', 'Co', 'Search', 'Housing', 'Region', 'Op', 'Road 905-272-2285', 'West 416-249-5922', '2333 south', 'Peel', 'Co', 'Housing', 'Ave'], ['House', 'Bedroom', 'Mississauga', '(517) townhouse (49)', 'Beds 3$2500.004', '(51) house (517)', 'Rentals', '(25) unit', 'Brampton', 'Kijiji', '3 hours', 'Region (639)', '1st', 'Location', 'Google', 'Room', 'Rent', 'Meadowvale', 'Building', 'Bedrooms', 'Rent', 'Apartment (19)', 'Search', 'Basement', '4 bedroom', 'Centre', 'Use', '(416) parking', 'Ads', 'Peel', '(1) basement (51)', 'Type', 'Room'], ['Radius', 'S 8', 'Mississauga', 'Color', 'Steel', 'Toronto', 'Kijiji', 'Credit', 'Google', 'Region', 'Email', 'Dj', 'Size', 'Car', 'Use', 'Stainless', 'Ads', 'Peel', 'Contact'], ['7 pat', 'Services', 'Media', 'Mississauga', 'Health', 'Information', 'Shredding', 'Recycling', 'Shredding', 'Food', 'Ward 1', 'Regional', 'Services', 'Waste', 'Paper', 'Brampton', 'Residents', 'Environmental', 'Excellence', 'Council', 'Education', 'Mayor', 'Community', 'Management', 'Accessibility', 'News', 'Programs', 'Search', 'Region', 'Works', 'Use', 'Caledon', 'Peel', 'Drive'], ['9-1-1 emergency', 'Emergency', 'Health', 'Centre', 'Address', 'Regional', 'Number', 'T.d.d.', 'Services', 'Telephone', 'Quiz', 'Archives', 'Phone', 'Government', 'Communicator', 'Care', 'Police', 'System', 'Cell', 'Planning', 'Programs', 'Code', 'Region', 'Works', 'Area', 'Assistance.9-1-1 calls', 'Social', 'Public', 'Internet', 'Notices', 'Peel', 'Identification', 'Housing']]","['https://www.kijiji.ca/b-non-fiction/mississauga-peel-region/c14970006l1700276', 'https://en.m.wikipedia.org/wiki/Regional_Municipality_of_Peel', 'https://www.peelregion.ca/', 'https://www.peelregion.ca/housing/wait-list/market-units.asp', 'https://www.kijiji.ca/b-apartments-condos/mississauga-peel-region/house-for-rent/k0c37l1700276', 'https://www.kijiji.ca/b-mississauga-peel-region/none/k0l1700276', 'https://peelregion.ca/news/archiveitem.asp?year=2019&month=3&day=29&file=2019329.xml', 'https://www.peelregion.ca/emergency/']"
5050,"[['Manager', '(52)point edward', 'Limited (11)bluewater', 'Point', 'Analyst', 'Keywords', 'Duties', 'Jobs', 'Lambton', 'Support', 'Service', 'Associate', 'Time', 'Des', 'Community', 'Sarnia', 'P 2', 'Inc.', 'Email', 'Canada (12)loblaw', 'Company', 'Days', 'Operations', 'La', 'Nation(10)compass group'], ['List', 'Shortcuts', 'Site', 'Selection', 'C36 f30', 'Link', 'Precipitation (2005-2010)', 'Alerts', 'Add', '75 wind', 'Government', 'Averages', 'Air', 'Organize', 'C44 f', 'Page', 'Page', 'Key', 'Precipitation 7.7', '29.9 inches', '13 october 2019', 'Quality', 'Historical', 'Click', 'Climate', 'Forecast', 'Button', '13 kmh', 'Showers', 'Min 5', '3. weather', 'Max 15', '14 oct', '2006 greatest', 'Canada'], ['Forecast', 'List', 'Rename', 'Weather', 'Industry', 'Culture', 'Shortcuts', 'Site', 'Selection', 'Health', 'Link', 'Add', 'Government', 'Canadian', 'Government', 'Organize', 'Benefits', 'Delete', 'Page', 'Page', 'Key', 'Menu', 'Default', 'Quality', 'News', 'Guide', 'Search', 'Click', 'Climate', 'Button', 'History', '4. alerts 5.', '3. weather', 'Health', 'Canada'], ['Vo 4', 'Basement', 'Sale 1550', 'Floor', 'Service', 'Fee', '4 k', 'Storey', '3 p', 'Services', 'Property', 'Purplebricks', 'Ontario', 'Bay', 'Service', 'Q login1-855-999-9740', '8738187 e b78', 'Cash', 'Package', 'Area', 'Home', 'Cogeco', 'Trees', 'Internet', 'Bathroom', 'Room', 'Features'], ['View', 'Service', 'Events', 'Breakfast', 'Dimension', 'Hotel', 'Services', 'Date', 'Inn', 'Suites', 'Hotels', '7 standard', 'Simgsharedfullpageimagegallerymain', 'Meetings', 'Sarnia', 'Amenities', 'Hampton', 'Small', 'Rooms', 'Edward', 'Honors', 'Hilton', 'Room 1', 'Meeting', 'Point edward1492', 'Brand', 'Hotel', 'Room']]","['https://www.wowjobs.ca/BrowseResults.aspx?q=&s=r&l=Sarnia%2c+ON', 'https://weather.gc.ca/city/pages/on-147_metric_e.html', 'https://weather.gc.ca/warnings/report_e.html?on36', 'https://purplebricks.ca/on/essex-windsor-kent-lambton/sarnia/home-for-sale/hab-1550-mallah-drive-873818', 'https://hamptoninn3.hilton.com/en/hotels/ontario/hampton-inn-by-hilton-sarnia-point-edward-YZRSAHX/index.html']"
5052,"[['Research', 'Performance', 'Adults', 'Hippocampus', 'P 0.05.', 'Music', 'Memory', 'Grey', 'Group', 'Game', 'Matter', 'Super', 'Cerebellum', 'Video', 'Study', 'Brain', 'Training', 'Participants', 'Games']]",['https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0187779']
